	Date	Time	AM/PM	Delta	Event_Number	Byte_Number	Frame_Number	Type	Hex	Dec	Oct	Bin	Side	7-bit_ASCII	RTS	CTS	DSR	DTR	CD	RI	UART_Overrun	Parity_Error	Framing_Error
3	2/24/2020	5:10:48.663570	PM	0:00:00.005246	3	3		Data	02	2	2	00000010	DTE	.	0	0	0	0	0	0	0	0.0	0.0
4	2/24/2020	5:10:48.664616	PM	0:00:00.001046	4	4		Data	57	87	127	01010111	DTE	W	0	0	0	0	0	0	0	0.0	0.0
5	2/24/2020	5:10:48.665656	PM	0:00:00.001040	5	5		Data	c1	193	301	11000001	DTE	A	0	0	0	0	0	0	0	0.0	0.0
6	2/24/2020	5:10:48.666696	PM	0:00:00.001040	6	6		Data	b0	176	260	10110000	DTE	0	0	0	0	0	0	0	0	0.0	0.0
7	2/24/2020	5:10:48.667736	PM	0:00:00.001040	7	7		Data	c4	196	304	11000100	DTE	D	0	0	0	0	0	0	0	0.0	0.0
8	2/24/2020	5:10:48.668776	PM	0:00:00.001040	8	8		Data	34	52	64	00110100	DTE	4	0	0	0	0	0	0	0	0.0	0.0
9	2/24/2020	5:10:48.669816	PM	0:00:00.001040	9	9		Data	38	56	70	00111000	DTE	8	0	0	0	0	0	0	0	0.0	0.0
10	2/24/2020	5:10:48.670856	PM	0:00:00.001040	10	10		Data	31	49	61	00110001	DTE	1	0	0	0	0	0	0	0	0.0	0.0
11	2/24/2020	5:10:48.671896	PM	0:00:00.001040	11	11		Data	b5	181	265	10110101	DTE	5	0	0	0	0	0	0	0	0.0	0.0
12	2/24/2020	5:10:48.672936	PM	0:00:00.001040	12	12		Data	45	69	105	01000101	DTE	E	0	0	0	0	0	0	0	0.0	0.0
13	2/24/2020	5:10:48.673976	PM	0:00:00.001040	13	13		Data	b0	176	260	10110000	DTE	0	0	0	0	0	0	0	0	0.0	0.0
14	2/24/2020	5:10:48.675016	PM	0:00:00.001040	14	14		Data	83	131	203	10000011	DTE	.	0	0	0	0	0	0	0	0.0	0.0
15	2/24/2020	5:10:48.676056	PM	0:00:00.001040	15	15		Data	1c	28	34	00011100	DTE	.	0	0	0	0	0	0	0	0.0	0.0
16	2/24/2020	5:10:48.679157	PM	0:00:00.003101	16	16		Data	86	134	206	10000110	DCE	.	0	0	0	0	0	0	0	0.0	0.0
